SD_Code,DG,DG_size,DG_size_acq,age,sex,height,weight,relStat,relStat_other,education,contracept,date,NPI_avg,SRP_avg,MACHIV_avg,BFI_N_avg,BFI_E_avg,BFI_O_avg,BFI_A_avg,BFI_C_avg,PA_R1,PA_R2,PA_R3,PA_R4,PA_avg,BMI,SOI_R_B_avg,SOI_R_A_avg,SOI_R_D_avg,TargEff__choice_relFrequ_acq,TargEff__FS_avg_acq,TargEff__ONS_avg_acq,TargEff__BC_avg_acq,TargEff__FWB_avg_acq,TargEff__STR_avg_acq,TargEff__LTR_avg_acq,TargEff__PA_avg_acq,TargEff__Like_avg_acq,TargEff__Int_avg_acq,TargEff__FIPI_N_avg_acq,TargEff__FIPI_E_avg_acq,TargEff__FIPI_O_avg_acq,TargEff__FIPI_A_avg_acq,TargEff__FIPI_C_avg_acq,PercEff__choice_relFrequ_acq,PercEff__FS_avg_acq,PercEff__ONS_avg_acq,PercEff__BC_avg_acq,PercEff__FWB_avg_acq,PercEff__STR_avg_acq,PercEff__LTR_avg_acq,PercEff__PA_avg_acq,PercEff__Like_avg_acq,PercEff__Int_avg_acq,PercEff__FIPI_N_avg_acq,PercEff__FIPI_E_avg_acq,PercEff__FIPI_O_avg_acq,PercEff__FIPI_A_avg_acq,PercEff__FIPI_C_avg_acq
123,2,18,17,23,1,156,50,1, ,4,1,1,2.125,1.42307692307692,1.66666666666667,4,3.5,4,3.75,3.75,3,5,1,4,3.25,20.5456936226167,3.33333333333333,5,5,.137011764705882,.587835294117647,1.25819411764706,1.17935294117647,.770488235294118,1.06934509803922,.230105882352941,.796776470588235,-.100623529411765,-.356647058823529,.681347058823529,-.561911764705882,-.0908470588235293,.0610647058823535,.343123529411764,.208735294117647,.7943,-.907022222222222,-1.33368888888889,-.396744444444445,-.879151851851852,.842266666666667,.267755555555556,.174433333333333,1.74771111111111,-.717744444444445,.832155555555556,.438411111111111,.267422222222223,-.525155555555555
124,2,18,18,27,1,175,70,1, ,5,2,2,2.5,1.65384615384615,2.94444444444444,3.25,2.25,4.75,2,4.5,3,5,3,4,3.75,22.8571428571429,2,4.33333333333333,3.66666666666667,-.3924,-1.05595555555556,-1.03265555555556,-1.03633333333333,-1.03343333333333,-1.03414074074074,-1.09015555555556,-1.19995555555556,-1.26402222222222,-.183444444444445,.00814444444444451,-1.0325,-1.08431111111111,-.961811111111111,.395411111111111,-.157277777777778,-.761255555555556,-1.74035555555556,-1.50035555555556,-1.50785555555556,-1.58285555555556,-1.37995555555556,-1.56557777777778,-1.32556666666667,-1.14117777777778,.171144444444445,-1.11228888888889,-.561588888888889,-.399244444444444,-.525155555555555
125,2,18,15,21,1,172,58,1, ,4,2,2,2.7,1.92307692307692,2.38888888888889,2,4.75,4.5,2.5,4,4,6,4,6,5,19.6051919956733,1.33333333333333,8.33333333333333,4.66666666666667,.340933333333333,.7996,2.2229,2.03033333333333,2.23323333333333,2.16215555555556,1.4654,1.52226666666667,1.02486666666667,-.0389999999999997,-.8363,.5675,.8268,.515966666666666,-.7157,-.3795,.349855555555555,-1.85146666666667,-1.61146666666667,-1.39674444444444,-1.61989259259259,-1.26884444444444,-1.84335555555556,.0633222222222223,-.918955555555556,1.00447777777778,-.612288888888889,.3273,-.288133333333333,.252622222222223
126,2,18,18,20,1,174,60,1, ,4,1,2,2.85,2.11538461538462,2.55555555555556,2,4,3.75,3.75,4.25,4,5,3,5,4.25,19.8176773682124,1.66666666666667,3.66666666666667,4.33333333333333,-.00351111111111113,-.222622222222222,1.80067777777778,1.46366666666667,1.02212222222222,1.42882222222222,.409844444444444,1.18893333333333,.124866666666667,-.239,-.102966666666667,-.365833333333334,-.084311111111111,.0381888888888895,.2843,-.212833333333333,-.0390333333333337,.481866666666666,.444088888888889,.769922222222222,.565292592592593,1.06448888888889,-.343355555555555,.0633222222222223,-.0300666666666674,.171144444444445,.2766,-.506033333333333,.378533333333333,-1.13626666666667
127,2,18,16,19,1,163,51,1, ,4,2,2,2.475,1.65384615384615,2.27777777777778,3,2.75,5,3,3.75,6,5,4,5,5,19.1953027964922,3.33333333333333,4.66666666666667,2.66666666666667,.1701,.7496,1.9604,1.7345,1.4874,1.72743333333333,.4654,1.12226666666667,.5207,-.0514999999999999,.4387,.2175,.0268000000000002,.0868000000000002,-.3407,-.3795,-.483477777777778,-1.35146666666667,-1.11146666666667,-1.39674444444444,-1.28655925925926,-.935511111111111,-1.56557777777778,-.603344444444445,-.418955555555556,-.0510777777777776,-.2234,.105077777777778,.43408888888889,-.191822222222222
128,2,18,16,18,1,173,70,1, ,4,2,2,2.4,2.38461538461538,2.77777777777778,4.5,2.5,5,3.5,3.25,4,7,5,4,5,23.3886865581877,5.66666666666667,7.33333333333333,6,-.0174,-.0629,1.3979,.9845,.7999,1.06076666666667,.2154,.9181,.5207,.0110000000000001,.0636999999999999,-.0950000000000002,.2143,.2743,-.4032,-.1295,-.372366666666667,-.795911111111111,-.333688888888889,-.230077777777778,-.453225925925926,.231155555555556,-1.23224444444444,-1.04778888888889,-.307844444444445,1.00447777777778,-1.33451111111111,-.561588888888889,-1.17702222222222,-.9696
129,2,18,17,28,1,172,73,1, ,5,2,2,2.45,2.34615384615385,2.83333333333333,3.5,4.75,4.75,3.25,3.5,4,5,2,3,3.5,24.6755002704164,5.66666666666667,8.33333333333333,6.66666666666667,.0193647058823529,.705482352941177,.728782352941177,.473470588235294,.358723529411765,.520325490196078,-.0640117647058824,.208541176470588,.311141176470588,.231588235294118,-.495123529411765,.732205882352941,.262094117647059,-.174229411764705,.343123529411764,.0322647058823529,-.483477777777778,-.295911111111111,-.389244444444445,-.341188888888889,-.342114814814815,-.157733333333333,.101088888888889,-.325566666666667,-.0856222222222227,.0600333333333332,.554377777777778,-.00603333333333333,-.343688888888889,-.4696
130,2,18,15,20,1,173,69,1, ,4,2,2,2.5,1.73076923076923,3,2,4,4.25,3.5,3.5,4,6,4,5,4.75,23.0545624644993,4.66666666666667,5.66666666666667,3,-.125733333333333,.1996,.489566666666667,.297,-.0334333333333334,.251044444444444,-.3346,.388933333333333,.291533333333333,.0276666666666667,-.302966666666666,.834166666666667,.4268,.0493000000000006,-.0490333333333335,-.3795,-.7057,-1.6848,-1.4448,-1.50785555555556,-1.54581851851852,-1.37995555555556,-.954466666666666,-1.04778888888889,-.25228888888889,.171144444444445,.554377777777778,.493966666666667,-.621466666666667,.419288888888889
131,2,18,15,20,1,178,76,2, ,4,2,2,2.55,2.11538461538462,1.94444444444444,3,3.5,4,2.75,1.75,4,7,4,6,5.25,23.9868703446535,5,9,1.33333333333333,-.0590666666666667,.266266666666667,.156233333333333,.0303333333333335,.0332333333333334,.0732666666666667,-.201266666666667,.322266666666667,.0915333333333335,-.372333333333334,-.302966666666666,.3675,.560133333333333,.0493000000000006,-.782366666666666,-.246166666666667,-1.2057,-1.1848,-1.00035555555556,-1.00785555555556,-1.06433703703704,-1.10217777777778,-1.95446666666667,-1.88112222222222,-1.47451111111111,1.11558888888889,-.612288888888889,-.506033333333333,-.843688888888889,.752622222222223
132,2,18,15,24,1,169,58, ,polyamoröse Beziehung(en),5,2,2,3.375,2.76923076923077,4.44444444444444,4.5,5,4.5,3.5,4,4,6,5,7,5.5,20.307412205455,8.33333333333333,9,6,.2076,.732933333333333,2.35623333333333,1.897,1.56656666666667,1.93993333333333,.732066666666666,1.32226666666667,.624866666666667,.161,-.102966666666667,.434166666666667,.493466666666667,.115966666666667,-.449033333333333,.0871666666666667,-.927922222222223,-1.6848,-1.61146666666667,-1.61896666666667,-1.63841111111111,-1.54662222222222,-2.45446666666667,-1.49223333333333,-2.3634,1.17114444444444,.221044444444445,.438411111111111,-.843688888888889,.252622222222223
133,2,18,17,21,1,167,61,1, ,4,2,2,2.375,1.57692307692308,2.27777777777778,4.5,3.5,4.25,2.5,4,3,5,2,3,3.25,21.8724228190326,2.66666666666667,9,2.66666666666667,-.0394588235294118,.293717647058823,.434664705882353,.120529411764706,-.111864705882353,.147776470588235,-.358129411764706,.443835294117647,.134670588235294,.113941176470588,-.0833588235294123,-.503088235294118,-.149670588235294,-.174229411764705,.2843,-.0853823529411765,.572077777777777,.204088888888889,-.167022222222222,-.0078555555555555,.00973703703703702,.342266666666667,-.232244444444444,-.381122222222222,.0254888888888889,-.2733,.387711111111111,.160633333333334,-.732577777777777,.141511111111111
134,3,15,15,21,1,163,69,2, ,4,1,2,1.975,1.96153846153846,2.22222222222222,4.75,3.75,4.75,2.25,3.5,3,3,2,2,2.5,25.9701155481953,1.33333333333333,7,1,-.325733333333333,-.133733333333333,-.710433333333333,-.703,-.633433333333333,-.682288888888889,-.667933333333333,-.877733333333333,.0915333333333335,-.172333333333333,.897033333333333,-1.16583333333333,-.7732,-.0173666666666668,-.382366666666667,-.112833333333333,1.36096666666667,-.4848,-.178133333333333,-.4523,-.371744444444444,-.3244,-.3878,.5411,1.80326666666667,-.839966666666666,.509933333333334,.0939666666666668,1.71186666666667,1.56373333333333
135,3,15,14,22,1,163,65,1, ,4,2,2,2.875,1.61538461538462,2.72222222222222,2.5,3.75,4,3.25,4,4,5,3,4,4,24.4646016033724,2,3.33333333333333,3,.1076,.213885714285714,1.5229,.725571428571429,.728471428571428,.992314285714286,.0368285714285714,.8556,.101057142857143,-.310428571428571,.420842857142857,-.175357142857143,.0982285714285718,-.136414285714285,.212871428571428,-.236642857142857,-.239033333333333,-1.75146666666667,-1.51146666666667,-1.4523,-1.57174444444444,-.791066666666666,.278866666666667,.407766666666666,.469933333333333,1.0267,.5766,.160633333333334,-.3548,.697066666666667
136,3,15,15,22,1,165,62,1, ,4,2,2,2.525,2.19230769230769,2.61111111111111,2.5,4,3.75,3.5,3.5,4,6,4,5,4.75,22.77318640955,6.66666666666667,8,4.66666666666667,.340933333333333,-.0670666666666668,1.8229,1.697,1.8999,1.8066,.998733333333333,1.32226666666667,.624866666666667,-.239,.430366666666666,-.0325000000000002,-.1732,.315966666666667,-.182366666666667,-.1795,-.172366666666667,-.818133333333333,-.6448,-.318966666666667,-.593966666666667,-.7244,-.254466666666667,.3411,.203266666666666,.293366666666667,-1.55673333333333,-.239366666666667,.245200000000001,-1.50293333333333
137,3,15,15,21,1,170,59,1, ,4,2,2,2.725,2.30769230769231,3.55555555555556,3,2.5,2.5,2.75,3,4,5,3,5,4.25,20.4152249134948,2.33333333333333,5.33333333333333,2,.0742666666666666,-.333733333333333,.689566666666666,.963666666666667,1.03323333333333,.895488888888889,1.4654,1.0556,.0248666666666661,-.0389999999999997,1.03036666666667,-1.09916666666667,-.906533333333333,.115966666666667,.2843,-.246166666666667,-1.23903333333333,-1.4848,-1.31146666666667,-1.38563333333333,-1.39396666666667,-1.25773333333333,-2.25446666666667,-2.19223333333333,-2.0634,1.56003333333333,.0432666666666668,.160633333333334,-1.88813333333333,-.0362666666666667
138,3,15,15,21,1,169,60,1, ,4,2,2,2.6,2.73076923076923,3.5,2.75,3.25,2.75,2.5,2.5,4,5,4,3,4,21.0076677987465,2,6,2,-.0590666666666667,-.733733333333333,.6229,.897,.4999,.673266666666667,.332066666666667,.922266666666666,-.508466666666667,-.372333333333334,-.169633333333334,-.165833333333333,-.506533333333333,-.884033333333333,-.182366666666667,-.1795,-1.03903333333333,-1.6848,-1.4448,-1.4523,-1.5273,-1.1244,-1.1878,-.592233333333334,-1.19673333333333,.160033333333334,-.356733333333333,-1.30603333333333,-.754799999999999,-.5696
